Time(utc),GHI,DNI,DHI,LWD,wind_speed_avg,wind_dir_avg,air_temperature,air_pressure,relative_humidity,rain_accumulation,rain_duration,rain_intensity
2015-03-01 00:00:00,,,,,3.8,211.0,2.9,1001.0,72.8,0.0,0.0,0.0
2015-03-01 00:01:00,,,,,5.0,188.0,2.9,1001.0,72.8,0.0,0.0,0.0
2015-03-01 00:02:00,,,,,1.2,157.0,2.9,1001.0,72.8,0.0,0.0,0.0
2015-03-01 00:03:00,,,,,2.1,122.0,2.9,1001.0,72.9,0.0,0.0,0.0
2015-03-01 00:04:00,,,,,4.3,176.0,2.9,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:05:00,,,,,3.3,199.0,2.9,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:06:00,,,,,5.2,189.0,2.9,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:07:00,,,,,4.1,185.0,2.9,1001.0,72.9,0.0,0.0,0.0
2015-03-01 00:08:00,,,,,6.2,184.0,3.0,1001.0,72.9,0.0,0.0,0.0
2015-03-01 00:09:00,,,,,1.8,195.0,3.0,1001.0,72.8,0.0,0.0,0.0
2015-03-01 00:10:00,,,,,2.3,165.0,3.0,1001.0,72.8,0.0,0.0,0.0
2015-03-01 00:11:00,,,,,3.2,168.0,3.0,1001.0,72.9,0.0,0.0,0.0
2015-03-01 00:12:00,,,,,4.6,183.0,3.0,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:13:00,,,,,6.4,190.0,3.0,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:14:00,,,,,5.8,184.0,3.0,1001.0,72.9,0.0,0.0,0.0
2015-03-01 00:15:00,,,,,5.1,175.0,3.0,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:16:00,,,,,1.7,179.0,3.0,1001.0,73.0,0.0,0.0,0.0
2015-03-01 00:17:00,,,,,4.7,187.0,3.0,1001.0,73.1,0.0,0.0,0.0
2015-03-01 00:18:00,,,,,3.2,211.0,3.0,1001.0,73.2,0.0,0.0,0.0
2015-03-01 00:19:00,,,,,4.2,183.0,3.0,1001.0,73.2,0.0,0.0,0.0
2015-03-01 00:20:00,,,,,3.0,210.0,3.0,1001.0,73.2,0.0,0.0,0.0
2015-03-01 00:21:00,,,,,0.8,106.0,3.0,1001.0,73.3,0.0,0.0,0.0
2015-03-01 00:22:00,,,,,3.0,167.0,2.9,1001.0,73.4,0.0,0.0,0.0
2015-03-01 00:23:00,,,,,2.9,158.0,2.9,1001.0,73.5,0.0,0.0,0.0
2015-03-01 00:24:00,,,,,4.3,191.0,2.9,1001.0,73.6,0.0,0.0,0.0
2015-03-01 00:25:00,,,,,2.3,183.0,2.9,1001.0,73.5,0.0,0.0,0.0
2015-03-01 00:26:00,,,,,2.5,190.0,2.9,1001.0,73.5,0.0,0.0,0.0
2015-03-01 00:27:00,,,,,2.6,183.0,3.0,1001.0,73.5,0.0,0.0,0.0
2015-03-01 00:28:00,,,,,0.7,313.0,3.0,1001.0,73.6,0.0,0.0,0.0
2015-03-01 00:29:00,,,,,0.7,289.0,2.9,1001.0,73.7,0.0,0.0,0.0
2015-03-01 00:30:00,,,,,7.6,178.0,2.9,1000.0,73.7,0.0,0.0,0.0
2015-03-01 00:31:00,,,,,5.3,177.0,3.0,1000.0,73.7,0.0,0.0,0.0
2015-03-01 00:32:00,,,,,5.2,187.0,3.0,1000.0,73.7,0.0,0.0,0.0
2015-03-01 00:33:00,,,,,3.2,203.0,3.0,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:34:00,,,,,4.3,191.0,3.0,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:35:00,,,,,3.2,148.0,2.9,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:36:00,,,,,1.2,218.0,3.0,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:37:00,,,,,4.3,200.0,3.0,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:38:00,,,,,1.5,167.0,3.0,1000.0,73.6,0.0,0.0,0.0
2015-03-01 00:39:00,,,,,2.7,201.0,3.0,1000.0,73.7,0.0,0.0,0.0
2015-03-01 00:40:00,,,,,2.7,159.0,3.0,1000.0,73.7,0.0,0.0,0.0
2015-03-01 00:41:00,,,,,2.9,187.0,2.9,1000.0,73.7,0.0,0.0,0.0
2015-03-01 00:42:00,,,,,3.6,195.0,2.9,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:43:00,,,,,3.0,198.0,2.9,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:44:00,,,,,3.5,198.0,2.9,1000.0,73.8,0.0,0.0,0.0
2015-03-01 00:45:00,,,,,2.7,146.0,2.9,1000.0,73.8,0.0,0.0,0.0
