Time(utc),GHI,DNI,DHI,LWD,wind_speed_avg,wind_dir_avg,air_temperature,air_pressure,relative_humidity,rain_accumulation,rain_duration,rain_intensity
2016-07-01 00:00:00,-1.212,-0.1517707823559022,-0.9548,,1.8,165.0,15.8,1004.0,84.0,0.0,0.0,0.0
2016-07-01 00:01:00,-1.215,-0.1528701215447356,-0.9905,,1.6,160.0,15.8,1004.0,84.0,0.0,0.0,0.0
2016-07-01 00:02:00,-1.328,-0.17545093688402333,-1.06,,1.0,154.0,15.8,1004.0,84.1,0.0,0.0,0.0
2016-07-01 00:03:00,-1.368,-0.1552680842356334,-1.03,,1.5,150.0,15.8,1004.0,84.1,0.0,0.0,0.0
2016-07-01 00:04:00,-1.252,-0.09957557982342569,-0.9637,,1.0,139.0,15.8,1004.0,84.2,0.0,0.0,0.0
2016-07-01 00:05:00,-1.221,-0.10071479528319043,-0.9235,,0.3,161.0,15.8,1004.0,84.2,0.0,0.0,0.0
2016-07-01 00:06:00,-1.149,-0.07349795302805372,-0.852,,0.5,178.0,15.7,1004.0,84.3,0.0,0.0,0.0
2016-07-01 00:07:00,-1.1,-0.05927007089228034,-0.8264,,1.3,162.0,15.7,1004.0,84.3,0.0,0.0,0.0
2016-07-01 00:08:00,-0.9911,-0.02963503544614017,-0.7661,,1.3,177.0,15.7,1004.0,84.4,0.0,0.0,0.0
2016-07-01 00:09:00,-0.9819,-0.01659604936090722,-0.7035,,1.2,167.0,15.7,1004.0,84.6,0.0,0.0,0.0
2016-07-01 00:10:00,-0.8219,0.0,-0.6365,,1.2,157.0,15.7,1004.0,84.7,0.0,0.0,0.0
2016-07-01 00:11:00,-0.7888,0.0,-0.6276,,1.0,149.0,15.7,1004.0,84.7,0.0,0.0,0.0
2016-07-01 00:12:00,-0.8109,-0.00237101546005993,-0.6242,,1.1,126.0,15.7,1004.0,84.7,0.0,0.0,0.0
2016-07-01 00:13:00,-0.8182,0.007112060007481751,-0.5985,,1.1,131.0,15.7,1004.0,84.8,0.0,0.0,0.0
2016-07-01 00:14:00,-0.7999,0.0011850124106569584,-0.5952,,0.8,149.0,15.7,1004.0,84.9,0.0,0.0,0.0
2016-07-01 00:15:00,-0.7925,-0.003556042794811835,-0.5516,,1.0,122.0,15.7,1004.0,85.0,0.0,0.0,0.0
2016-07-01 00:16:00,-0.7024,0.014228193445079272,-0.4846,,1.5,164.0,15.7,1004.0,85.1,0.0,0.0,0.0
