Time(utc),GHI,DNI,DHI,LWD,wind_speed_avg,wind_dir_avg,air_temperature,air_pressure,relative_humidity,rain_accumulation,rain_duration,rain_intensity
2016-08-01 00:00:00,-2.661,-0.7997922617501947,-2.103,,1.9,244.0,13.8,1005.0,83.6,0.0,0.0,0.0
2016-08-01 00:01:00,-2.664,-0.7820146615264766,-2.071,,2.2,245.0,13.8,1005.0,83.6,0.0,0.0,0.0
2016-08-01 00:02:00,-2.607,-0.7725266164632563,-2.017,,1.9,232.0,13.8,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:03:00,-2.571,-0.7985937718474722,-2.046,,1.6,236.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:04:00,-2.659,-0.811675827440935,-2.068,,1.5,251.0,13.9,1005.0,83.6,0.0,0.0,0.0
2016-08-01 00:05:00,-2.719,-0.7891043081839335,-2.065,,2.4,231.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:06:00,-2.811,-0.8021877994346733,-2.082,,0.8,253.0,13.9,1005.0,83.6,0.0,0.0,0.0
2016-08-01 00:07:00,-2.951,-0.8341459731483299,-2.145,,1.3,251.0,13.9,1005.0,83.6,0.0,0.0,0.0
2016-08-01 00:08:00,-2.959,-0.8080789114874446,-2.125,,1.6,236.0,13.9,1005.0,83.6,0.0,0.0,0.0
2016-08-01 00:09:00,-2.925,-0.8614115204028191,-2.153,,2.8,253.0,13.9,1005.0,83.8,0.0,0.0,0.0
2016-08-01 00:10:00,-2.896,-0.8969649805136579,-2.211,,1.6,270.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:11:00,-2.935,-0.8460279134281039,-2.119,,2.2,231.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:12:00,-2.922,-0.8827813394866025,-2.124,,2.2,255.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:13:00,-2.953,-0.9135440014206022,-2.146,,1.6,250.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:14:00,-3.008,-0.853118927694825,-2.145,,1.0,277.0,13.9,1005.0,83.7,0.0,0.0,0.0
2016-08-01 00:15:00,-3.017,-0.8650038670996113,-2.144,,1.8,260.0,13.9,1005.0,83.8,0.0,0.0,0.0
2016-08-01 00:16:00,-3.014,-0.8412324759879714,-2.137,,2.0,243.0,13.9,1005.0,83.9,0.0,0.0,0.0
2016-08-01 00:17:00,-3.039,-0.883976642482733,-2.203,,2.1,239.0,13.9,1005.0,84.0,0.0,0.0,0.0
2016-08-01 00:18:00,-3.122,-0.8672962787556554,-2.226,,2.0,245.0,13.8,1005.0,84.1,0.0,0.0,0.0
2016-08-01 00:19:00,-3.084,-0.8495173750572271,-2.157,,1.4,236.0,13.8,1005.0,84.1,0.0,0.0,0.0
2016-08-01 00:20:00,-3.023,-0.8353339468170722,-2.16,,1.9,236.0,13.8,1005.0,84.2,0.0,0.0,0.0
2016-08-01 00:21:00,-3.071,-0.863797621475473,-2.162,,1.5,247.0,13.8,1005.0,84.2,0.0,0.0,0.0
2016-08-01 00:22:00,-3.117,-0.8661930053391765,-2.164,,1.7,261.0,13.8,1005.0,84.3,0.0,0.0,0.0
2016-08-01 00:23:00,-3.08,-0.8910612237560399,-2.163,,2.5,233.0,13.8,1005.0,84.4,0.0,0.0,0.0
2016-08-01 00:24:00,-3.135,-0.8791748320499424,-2.176,,1.7,227.0,13.8,1005.0,84.4,0.0,0.0,0.0
2016-08-01 00:25:00,-3.067,-0.8957520042313771,-2.189,,2.1,234.0,13.8,1005.0,84.5,0.0,0.0,0.0
2016-08-01 00:26:00,-3.039,-0.8755747113809331,-2.191,,1.0,247.0,13.8,1005.0,84.5,0.0,0.0,0.0
2016-08-01 00:27:00,-3.067,-0.8589960183172586,-2.145,,1.8,242.0,13.8,1005.0,84.7,0.0,0.0,0.0
2016-08-01 00:28:00,-2.986,-0.8969440185488942,-2.191,,1.5,245.0,13.8,1005.0,84.7,0.0,0.0,0.0
2016-08-01 00:29:00,-3.028,-0.8886531043035859,-2.249,,1.6,239.0,13.8,1005.0,84.7,0.0,0.0,0.0
2016-08-01 00:30:00,-3.082,-0.8791606078522235,-2.302,,1.1,238.0,13.8,1005.0,84.8,0.0,0.0,0.0
2016-08-01 00:31:00,-3.027,-0.8803558894860238,-2.313,,1.6,240.0,13.8,1005.0,84.9,0.0,0.0,0.0
2016-08-01 00:32:00,-3.052,-0.8779574262055361,-2.296,,1.4,240.0,13.8,1005.0,85.0,0.0,0.0,0.0
2016-08-01 00:33:00,-2.988,-0.8672697740304834,-2.171,,2.2,240.0,13.8,1005.0,85.1,0.0,0.0,0.0
2016-08-01 00:34:00,-2.981,-0.8839448608558336,-2.176,,1.5,235.0,13.8,1005.0,85.2,0.0,0.0,0.0
2016-08-01 00:35:00,-2.909,-0.8080425954595817,-2.098,,1.9,233.0,13.8,1005.0,85.2,0.0,0.0,0.0
2016-08-01 00:36:00,-2.834,-0.791464289830328,-1.978,,1.9,228.0,13.8,1005.0,85.2,0.0,0.0,0.0
2016-08-01 00:37:00,-2.786,-0.783173729145328,-1.96,,2.9,235.0,13.8,1005.0,85.3,0.0,0.0,0.0
2016-08-01 00:38:00,-2.824,-0.7760816256907686,-1.965,,2.1,230.0,13.8,1005.0,85.4,0.0,0.0,0.0
2016-08-01 00:39:00,-2.83,-0.7500158292288858,-1.907,,2.2,241.0,13.8,1005.0,85.4,0.0,0.0,0.0
2016-08-01 00:40:00,-2.732,-0.7500158292288858,-1.894,,1.6,239.0,13.8,1005.0,85.4,0.0,0.0,0.0
2016-08-01 00:41:00,-2.659,-0.7629987929838465,-1.911,,2.0,244.0,13.8,1005.0,85.5,0.0,0.0,0.0
2016-08-01 00:42:00,-2.639,-0.7156621962580235,-1.857,,1.7,245.0,13.8,1005.0,85.4,0.0,0.0,0.0
2016-08-01 00:43:00,-2.653,-0.7393311804211761,-1.854,,1.6,238.0,13.8,1005.0,85.5,0.0,0.0,0.0
2016-08-01 00:44:00,-2.639,-0.7973565791804844,-1.869,,2.0,243.0,13.8,1005.0,85.5,0.0,0.0,0.0
2016-08-01 00:45:00,-2.664,-0.7677966433464748,-1.847,,1.7,239.0,13.8,1005.0,85.6,0.0,0.0,0.0
2016-08-01 00:46:00,-2.65,-0.7559135328396444,-1.83,,1.7,254.0,13.8,1005.0,85.6,0.0,0.0,0.0
2016-08-01 00:47:00,-2.589,-0.786774675243223,-1.83,,2.5,231.0,13.8,1005.0,85.6,0.0,0.0,0.0
2016-08-01 00:48:00,-2.593,-0.7748901631393968,-1.817,,2.8,238.0,13.8,1005.0,85.7,0.0,0.0,0.0
2016-08-01 00:49:00,-2.655,-0.7867760895969984,-1.838,,2.4,237.0,13.8,1005.0,85.8,0.0,0.0,0.0
2016-08-01 00:50:00,-2.558,-0.7417347064530221,-1.741,,3.0,249.0,13.8,1005.0,85.8,0.0,0.0,0.0
2016-08-01 00:51:00,-2.508,-0.7429344823467421,-1.773,,2.1,251.0,13.8,1005.0,85.9,0.0,0.0,0.0
2016-08-01 00:52:00,-2.455,-0.7274559077229573,-1.741,,1.8,265.0,13.8,1005.0,86.0,0.0,0.0,0.0
2016-08-01 00:53:00,-2.539,-0.7784910755660663,-1.79,,1.5,243.0,13.8,1005.0,86.0,0.0,0.0,0.0
